code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit;decimals_allowed;negative_allowed
attr_191;pim_catalog_image;attr_gr_13;0;image et ut;image laboriosam sit;image quod exercitationem;image est consequatur;0;0;pdf,png;;;;
attr_192;pim_catalog_boolean;attr_gr_4;0;boolean officiis dolor;boolean ipsam eos;boolean ut aut;boolean eveniet quo;0;0;;;;;
attr_193;pim_catalog_textarea;attr_gr_13;0;textarea aut minima;textarea iure deleniti;textarea et sequi;textarea numquam excepturi;0;0;;;;;
attr_194;pim_catalog_textarea;attr_gr_11;0;textarea voluptatem iste;textarea voluptas id;textarea quia repudiandae;textarea maiores iusto;0;0;;;;;
attr_195;pim_catalog_simpleselect;attr_gr_14;0;simpleselect rerum id;simpleselect iste ullam;simpleselect aut iure;simpleselect velit eveniet;0;0;;;;;
attr_196;pim_catalog_textarea;attr_gr_17;0;textarea fugit vitae;textarea hic ut;textarea nihil illum;textarea in ab;0;0;;;;;
attr_197;pim_catalog_price_collection;attr_gr_19;0;price_collection odit ut;price_collection laborum est;price_collection dolor vel;price_collection saepe soluta;0;0;;;;1;
attr_198;pim_catalog_date;attr_gr_7;0;date maxime ad;date porro ea;date ratione tempora;date rerum itaque;0;0;;;;;
attr_199;pim_catalog_price_collection;attr_gr_8;0;price_collection incidunt et;price_collection est id;price_collection maiores repudiandae;price_collection aliquid quibusdam;0;0;;;;1;
attr_200;pim_catalog_boolean;attr_gr_16;0;boolean et incidunt;boolean natus vero;boolean et nihil;boolean sit totam;0;0;;;;;
attr_201;pim_catalog_boolean;attr_gr_7;0;boolean natus qui;boolean sit soluta;boolean iste deserunt;boolean mollitia aperiam;0;0;;;;;
attr_202;pim_catalog_price_collection;attr_gr_13;0;price_collection quas eos;price_collection suscipit quam;price_collection quo maxime;price_collection est quasi;0;0;;;;1;
attr_203;pim_catalog_boolean;attr_gr_16;0;boolean eos corrupti;boolean illum ut;boolean tempora dolor;boolean ducimus laudantium;0;0;;;;;
attr_204;pim_catalog_multiselect;attr_gr_11;1;multiselect ut ex;multiselect tempora ut;multiselect alias aspernatur;multiselect ducimus dolorum;0;0;;;;;
attr_205;pim_catalog_date;attr_gr_6;0;date autem ipsa;date eaque architecto;date aperiam voluptatem;date tenetur ut;0;0;;;;;
attr_206;pim_catalog_metric;attr_gr_13;0;metric nisi voluptas;metric voluptas et;metric vitae harum;metric dolor non;0;0;;Length;METER;1;0
attr_207;pim_catalog_number;attr_gr_4;0;number est eveniet;number sed sit;number natus numquam;number repellendus illo;0;0;;;;1;1
attr_208;pim_catalog_textarea;attr_gr_17;0;textarea qui omnis;textarea qui provident;textarea deserunt minima;textarea magnam molestiae;0;0;;;;;
attr_209;pim_catalog_price_collection;attr_gr_0;0;price_collection et quas;price_collection aspernatur labore;price_collection iusto accusamus;price_collection natus enim;0;0;;;;1;
attr_210;pim_catalog_textarea;attr_gr_10;0;textarea rerum nemo;textarea in cumque;textarea aut nihil;textarea ea ducimus;0;0;;;;;
attr_211;pim_catalog_price_collection;attr_gr_4;0;price_collection sit magnam;price_collection sapiente architecto;price_collection nostrum veritatis;price_collection a eligendi;0;0;;;;1;
attr_212;pim_catalog_number;attr_gr_11;0;number quia molestias;number aut sit;number et eaque;number esse aut;0;0;;;;1;1
attr_213;pim_catalog_simpleselect;attr_gr_16;0;simpleselect eum eaque;simpleselect magni cum;simpleselect tempore quas;simpleselect repellat ea;0;0;;;;;
attr_214;pim_catalog_simpleselect;attr_gr_15;1;simpleselect exercitationem sed;simpleselect iste mollitia;simpleselect voluptatum ut;simpleselect reprehenderit iste;0;0;;;;;
attr_215;pim_catalog_date;attr_gr_3;0;date quia soluta;date omnis ut;date ut labore;date sit enim;0;0;;;;;
attr_216;pim_catalog_simpleselect;attr_gr_17;0;simpleselect quia rerum;simpleselect quos animi;simpleselect eum quo;simpleselect ducimus aut;0;0;;;;;
attr_217;pim_catalog_text;attr_gr_0;0;text ea facere;text perferendis aut;text natus optio;text dignissimos rerum;0;0;;;;;
attr_218;pim_catalog_boolean;attr_gr_2;0;boolean et nemo;boolean nisi aut;boolean laborum non;boolean in suscipit;0;0;;;;;
attr_219;pim_catalog_date;attr_gr_13;0;date ut et;date exercitationem sint;date veritatis ex;date autem consequatur;0;0;;;;;
attr_220;pim_catalog_multiselect;attr_gr_3;0;multiselect vero aut;multiselect doloribus vitae;multiselect veniam voluptatibus;multiselect tenetur sit;0;0;;;;;
attr_221;pim_catalog_image;attr_gr_5;1;image eos at;image ea ipsam;image odio deserunt;image exercitationem blanditiis;0;0;png,jpg;;;;
attr_222;pim_catalog_date;attr_gr_3;0;date quos qui;date dolor aut;date ex voluptate;date ea voluptates;0;0;;;;;
attr_223;pim_catalog_simpleselect;attr_gr_5;0;simpleselect rerum et;simpleselect enim sit;simpleselect impedit est;simpleselect saepe assumenda;1;0;;;;;
attr_224;pim_catalog_boolean;attr_gr_4;0;boolean tempore voluptas;boolean est omnis;boolean fugit qui;boolean quas optio;0;0;;;;;
attr_225;pim_catalog_boolean;attr_gr_17;1;boolean blanditiis quibusdam;boolean sequi amet;boolean architecto et;boolean quia est;0;0;;;;;
attr_226;pim_catalog_textarea;attr_gr_0;0;textarea distinctio impedit;textarea velit at;textarea eum quia;textarea excepturi libero;0;0;;;;;
attr_227;pim_catalog_text;attr_gr_17;0;text beatae consequatur;text optio accusamus;text consectetur a;text nulla aut;0;0;;;;;
attr_228;pim_catalog_image;attr_gr_1;0;image quia quaerat;image et iusto;image quia sapiente;image et repudiandae;0;0;pdf,png;;;;
attr_229;pim_catalog_textarea;attr_gr_12;0;textarea consequatur nostrum;textarea et dicta;textarea ea sint;textarea eius est;0;0;;;;;
attr_230;pim_catalog_multiselect;attr_gr_4;0;multiselect eaque ut;multiselect ad mollitia;multiselect aut eligendi;multiselect aut assumenda;0;0;;;;;
attr_231;pim_catalog_boolean;attr_gr_18;0;boolean similique qui;boolean consequatur sapiente;boolean nihil id;boolean quia magnam;0;0;;;;;
attr_232;pim_catalog_textarea;attr_gr_4;0;textarea qui voluptas;textarea aut aperiam;textarea molestiae ex;textarea et eum;0;0;;;;;
attr_233;pim_catalog_text;attr_gr_19;0;text in minima;text dolor repudiandae;text adipisci quos;text impedit quaerat;0;0;;;;;
attr_234;pim_catalog_price_collection;attr_gr_17;1;price_collection asperiores et;price_collection ea voluptatum;price_collection rerum ab;price_collection in aperiam;0;0;;;;1;
attr_235;pim_catalog_textarea;attr_gr_1;0;textarea ducimus rem;textarea quae commodi;textarea omnis maxime;textarea inventore ea;0;0;;;;;
attr_236;pim_catalog_simpleselect;attr_gr_6;0;simpleselect omnis et;simpleselect sint molestias;simpleselect pariatur temporibus;simpleselect deserunt et;0;0;;;;;
attr_237;pim_catalog_multiselect;attr_gr_15;0;multiselect minima non;multiselect odit odit;multiselect rerum aut;multiselect asperiores dolore;0;0;;;;;
attr_238;pim_catalog_file;attr_gr_1;0;file quo nihil;file minus sed;file a omnis;file harum corrupti;0;1;pdf;;;;
attr_239;pim_catalog_text;attr_gr_18;0;text ut reiciendis;text praesentium magnam;text maxime autem;text nemo ut;0;0;;;;;
attr_240;pim_catalog_boolean;attr_gr_11;0;boolean doloremque beatae;boolean cupiditate ab;boolean sit magnam;boolean praesentium pariatur;0;0;;;;;
attr_241;pim_catalog_multiselect;attr_gr_3;0;multiselect vero aspernatur;multiselect autem sunt;multiselect maxime sapiente;multiselect aut et;0;0;;;;;
attr_242;pim_catalog_price_collection;attr_gr_14;0;price_collection consectetur doloribus;price_collection voluptatem delectus;price_collection optio inventore;price_collection quaerat itaque;0;0;;;;1;
attr_243;pim_catalog_text;attr_gr_11;0;text fuga earum;text voluptates corporis;text nisi consequatur;text eum optio;0;0;;;;;
attr_244;pim_catalog_file;attr_gr_8;0;file temporibus explicabo;file reiciendis ut;file neque sed;file molestiae nihil;0;0;pdf;;;;
attr_245;pim_catalog_simpleselect;attr_gr_3;0;simpleselect hic dolores;simpleselect mollitia facere;simpleselect ut expedita;simpleselect earum impedit;0;0;;;;;
attr_246;pim_catalog_text;attr_gr_6;0;text sed et;text voluptatibus voluptas;text sit eum;text repudiandae sit;0;0;;;;;
attr_247;pim_catalog_multiselect;attr_gr_3;0;multiselect adipisci omnis;multiselect dolores commodi;multiselect quam aspernatur;multiselect dolores inventore;0;0;;;;;
attr_248;pim_catalog_file;attr_gr_16;0;file dolor qui;file consequatur eum;file qui ducimus;file magni suscipit;1;0;pdf;;;;
attr_249;pim_catalog_metric;attr_gr_19;0;metric officiis quam;metric sit quasi;metric inventore ut;metric neque et;0;0;;Length;METER;1;0
attr_250;pim_catalog_multiselect;attr_gr_13;0;multiselect qui illum;multiselect cupiditate beatae;multiselect enim eum;multiselect laudantium iure;0;0;;;;;
attr_251;pim_catalog_price_collection;attr_gr_3;0;price_collection sint praesentium;price_collection minus aut;price_collection accusantium voluptatibus;price_collection eaque est;0;0;;;;1;
attr_252;pim_catalog_boolean;attr_gr_6;0;boolean ab eveniet;boolean at eum;boolean mollitia perferendis;boolean dolore delectus;0;0;;;;;
attr_253;pim_catalog_text;attr_gr_5;0;text at quidem;text doloribus aut;text eum molestiae;text maxime ullam;0;0;;;;;
attr_254;pim_catalog_date;attr_gr_18;0;date tenetur odio;date deleniti unde;date commodi id;date voluptas et;0;0;;;;;
attr_255;pim_catalog_image;attr_gr_18;0;image quas at;image neque vel;image consequuntur iure;image odio ab;0;0;jpg,png;;;;
attr_256;pim_catalog_number;attr_gr_4;0;number saepe in;number autem consectetur;number eos ipsa;number deserunt consequuntur;0;0;;;;1;1
attr_257;pim_catalog_simpleselect;attr_gr_1;0;simpleselect labore id;simpleselect qui aut;simpleselect earum voluptatem;simpleselect unde quidem;0;0;;;;;
attr_258;pim_catalog_metric;attr_gr_11;0;metric doloremque cupiditate;metric fugit est;metric voluptatem soluta;metric et quos;0;0;;Length;METER;1;0
attr_259;pim_catalog_metric;attr_gr_9;0;metric sed repellendus;metric nesciunt in;metric nihil et;metric consequatur aspernatur;0;0;;Length;METER;1;0
attr_260;pim_catalog_date;attr_gr_3;1;date commodi eveniet;date at impedit;date animi libero;date ipsam explicabo;0;0;;;;;
attr_261;pim_catalog_textarea;attr_gr_13;0;textarea eligendi maxime;textarea autem id;textarea rem error;textarea aut nostrum;0;0;;;;;
attr_262;pim_catalog_text;attr_gr_1;0;text ut rerum;text quia quis;text perferendis ex;text ad non;0;0;;;;;
attr_263;pim_catalog_price_collection;attr_gr_3;0;price_collection ut qui;price_collection in error;price_collection fugit possimus;price_collection illo illum;0;0;;;;1;
attr_264;pim_catalog_simpleselect;attr_gr_11;1;simpleselect dolorem possimus;simpleselect nisi animi;simpleselect tempora consequatur;simpleselect corrupti nesciunt;0;0;;;;;
attr_265;pim_catalog_boolean;attr_gr_3;0;boolean ut vero;boolean asperiores delectus;boolean cupiditate maiores;boolean rerum a;0;0;;;;;
attr_266;pim_catalog_number;attr_gr_18;0;number sed enim;number voluptatem ut;number dolores quos;number laudantium amet;0;0;;;;1;1
attr_267;pim_catalog_textarea;attr_gr_8;0;textarea excepturi nemo;textarea aliquid quis;textarea aperiam dolores;textarea voluptatum aut;0;0;;;;;
attr_268;pim_catalog_textarea;attr_gr_12;1;textarea maiores mollitia;textarea cumque consectetur;textarea fuga non;textarea eveniet iste;0;0;;;;;
attr_269;pim_catalog_metric;attr_gr_11;0;metric dicta ut;metric est explicabo;metric voluptates perferendis;metric unde voluptatum;0;0;;Length;METER;1;0
attr_270;pim_catalog_multiselect;attr_gr_18;0;multiselect rerum perspiciatis;multiselect fugiat possimus;multiselect corporis laudantium;multiselect provident fuga;0;0;;;;;
attr_271;pim_catalog_file;attr_gr_7;0;file ut dicta;file eaque occaecati;file in id;file qui provident;0;0;pdf;;;;
attr_272;pim_catalog_text;attr_gr_6;0;text accusantium quaerat;text aut possimus;text modi numquam;text tenetur a;0;0;;;;;
attr_273;pim_catalog_number;attr_gr_14;1;number ipsam id;number asperiores soluta;number ducimus pariatur;number et animi;0;0;;;;1;1
attr_274;pim_catalog_boolean;attr_gr_5;0;boolean necessitatibus error;boolean ipsum rerum;boolean aspernatur et;boolean dolorem rerum;0;0;;;;;
attr_275;pim_catalog_price_collection;attr_gr_0;0;price_collection tempore maxime;price_collection perferendis atque;price_collection qui molestiae;price_collection odio ut;1;0;;;;1;
attr_276;pim_catalog_simpleselect;attr_gr_8;0;simpleselect omnis deleniti;simpleselect sit ea;simpleselect commodi assumenda;simpleselect magnam quod;0;0;;;;;
attr_277;pim_catalog_boolean;attr_gr_18;0;boolean et ut;boolean maiores eos;boolean reprehenderit atque;boolean quasi aut;0;0;;;;;
attr_278;pim_catalog_date;attr_gr_17;0;date at doloribus;date sunt eum;date voluptatem praesentium;date totam repudiandae;0;0;;;;;
attr_279;pim_catalog_boolean;attr_gr_7;0;boolean quo id;boolean et libero;boolean aperiam magni;boolean praesentium repellat;0;0;;;;;
attr_280;pim_catalog_price_collection;attr_gr_13;0;price_collection quis consequuntur;price_collection non mollitia;price_collection quibusdam quod;price_collection debitis itaque;0;1;;;;1;
attr_281;pim_catalog_simpleselect;attr_gr_1;0;simpleselect delectus nam;simpleselect sint molestias;simpleselect voluptatem porro;simpleselect occaecati voluptas;0;0;;;;;
attr_282;pim_catalog_date;attr_gr_2;0;date enim soluta;date omnis fugit;date soluta est;date aspernatur nam;0;0;;;;;
attr_283;pim_catalog_number;attr_gr_6;0;number est molestiae;number enim dolores;number consequatur maxime;number voluptatem magnam;0;0;;;;1;1
attr_284;pim_catalog_image;attr_gr_14;0;image ut quasi;image placeat sed;image quasi natus;image et est;0;0;jpg,png;;;;
attr_285;pim_catalog_simpleselect;attr_gr_9;0;simpleselect quae cupiditate;simpleselect labore unde;simpleselect quod dolore;simpleselect non dolores;0;0;;;;;
attr_286;pim_catalog_metric;attr_gr_10;0;metric impedit quia;metric autem voluptatum;metric sint incidunt;metric voluptatem recusandae;0;0;;Length;METER;1;0
attr_287;pim_catalog_file;attr_gr_1;0;file similique doloremque;file praesentium voluptatibus;file consequatur sequi;file ex qui;0;0;pdf;;;;
attr_288;pim_catalog_file;attr_gr_11;0;file ipsam animi;file iste et;file quisquam dolor;file numquam aliquid;0;0;pdf;;;;
attr_289;pim_catalog_multiselect;attr_gr_0;0;multiselect voluptates eligendi;multiselect voluptates et;multiselect magnam eaque;multiselect aliquam maiores;0;0;;;;;
attr_290;pim_catalog_multiselect;attr_gr_10;0;multiselect labore dolores;multiselect sapiente voluptatem;multiselect dignissimos quia;multiselect repudiandae id;0;0;;;;;
attr_291;pim_catalog_textarea;attr_gr_19;0;textarea assumenda hic;textarea iure dolorem;textarea quia qui;textarea reprehenderit recusandae;0;0;;;;;
attr_292;pim_catalog_metric;attr_gr_13;0;metric debitis ut;metric facere est;metric et animi;metric quia distinctio;0;0;;Length;METER;1;0
attr_293;pim_catalog_date;attr_gr_10;0;date iure dolorem;date repellat maiores;date nihil impedit;date illum nulla;1;0;;;;;
attr_294;pim_catalog_price_collection;attr_gr_6;0;price_collection sed qui;price_collection accusamus voluptas;price_collection beatae laudantium;price_collection et odit;0;0;;;;1;
attr_295;pim_catalog_number;attr_gr_6;0;number sit repellat;number laborum consectetur;number corrupti et;number ratione voluptas;0;0;;;;1;1
attr_296;pim_catalog_multiselect;attr_gr_8;0;multiselect eum magni;multiselect incidunt cupiditate;multiselect modi similique;multiselect at sapiente;0;0;;;;;
attr_297;pim_catalog_simpleselect;attr_gr_3;1;simpleselect quam nemo;simpleselect nihil quo;simpleselect ab consequatur;simpleselect numquam ut;0;0;;;;;
attr_298;pim_catalog_multiselect;attr_gr_11;0;multiselect quis aut;multiselect officiis quis;multiselect aut quis;multiselect laborum totam;0;0;;;;;
attr_299;pim_catalog_text;attr_gr_12;0;text voluptatem magni;text excepturi natus;text nesciunt adipisci;text autem dolor;0;0;;;;;
attr_300;pim_catalog_image;attr_gr_8;1;image minima quod;image dignissimos doloribus;image aut culpa;image deleniti sequi;0;0;pdf,png;;;;
attr_301;pim_catalog_date;attr_gr_12;0;date hic qui;date officia dolores;date iste placeat;date non doloribus;0;0;;;;;
attr_302;pim_catalog_date;attr_gr_6;0;date maiores cum;date voluptates quisquam;date velit tenetur;date ea aliquid;0;0;;;;;
attr_303;pim_catalog_file;attr_gr_1;0;file id et;file iure molestias;file dolor repudiandae;file molestiae et;0;0;pdf;;;;
attr_304;pim_catalog_text;attr_gr_8;0;text qui odio;text consectetur sint;text sit voluptates;text pariatur ducimus;0;0;;;;;
attr_305;pim_catalog_textarea;attr_gr_8;0;textarea aut repellendus;textarea ea atque;textarea dolor qui;textarea quis vel;0;0;;;;;
attr_306;pim_catalog_number;attr_gr_16;0;number natus deserunt;number dolorum iste;number rerum quam;number iure doloribus;0;0;;;;1;1
attr_307;pim_catalog_number;attr_gr_7;0;number nobis vel;number error rem;number culpa rem;number esse corporis;0;0;;;;1;1
attr_308;pim_catalog_image;attr_gr_17;0;image aut similique;image vel tenetur;image consequatur sit;image error voluptatem;0;0;png,pdf;;;;
attr_309;pim_catalog_simpleselect;attr_gr_7;0;simpleselect sit molestias;simpleselect quo id;simpleselect harum id;simpleselect reiciendis distinctio;0;0;;;;;
attr_310;pim_catalog_textarea;attr_gr_12;0;textarea praesentium voluptatem;textarea fuga vero;textarea et adipisci;textarea accusantium esse;0;0;;;;;
attr_311;pim_catalog_metric;attr_gr_5;0;metric voluptatem possimus;metric vitae atque;metric molestiae occaecati;metric quam error;0;0;;Length;METER;1;0
attr_312;pim_catalog_multiselect;attr_gr_8;0;multiselect molestiae nemo;multiselect sit possimus;multiselect autem doloremque;multiselect dolores magnam;0;0;;;;;
attr_313;pim_catalog_image;attr_gr_5;0;image sequi laudantium;image est odio;image officiis quis;image ipsam saepe;0;0;png,jpg;;;;
attr_314;pim_catalog_boolean;attr_gr_13;0;boolean veritatis autem;boolean suscipit ut;boolean et nihil;boolean eos tenetur;0;0;;;;;
attr_315;pim_catalog_textarea;attr_gr_16;1;textarea ut eius;textarea eius magnam;textarea hic autem;textarea mollitia ipsa;0;0;;;;;
attr_316;pim_catalog_multiselect;attr_gr_7;0;multiselect nulla maiores;multiselect accusamus accusantium;multiselect aut delectus;multiselect corrupti ad;0;0;;;;;
attr_317;pim_catalog_text;attr_gr_9;0;text molestiae dolor;text vel eum;text ipsam molestias;text amet magni;0;0;;;;;
attr_318;pim_catalog_price_collection;attr_gr_16;0;price_collection culpa consectetur;price_collection praesentium quisquam;price_collection laboriosam tempore;price_collection deleniti dolores;0;0;;;;1;
attr_319;pim_catalog_simpleselect;attr_gr_11;1;simpleselect esse et;simpleselect suscipit sunt;simpleselect sed porro;simpleselect alias dolor;0;0;;;;;
attr_320;pim_catalog_file;attr_gr_5;0;file et corrupti;file est nostrum;file optio dolor;file libero cupiditate;0;0;pdf;;;;
attr_321;pim_catalog_multiselect;attr_gr_7;0;multiselect id repellendus;multiselect et voluptates;multiselect eligendi est;multiselect sit commodi;0;0;;;;;
attr_322;pim_catalog_number;attr_gr_4;0;number sed nisi;number in in;number nam ullam;number delectus deleniti;0;0;;;;1;1
attr_323;pim_catalog_text;attr_gr_17;0;text quod blanditiis;text cumque facilis;text occaecati ut;text beatae dolor;0;0;;;;;
attr_324;pim_catalog_boolean;attr_gr_4;0;boolean quos laboriosam;boolean autem ipsum;boolean assumenda est;boolean esse quis;0;0;;;;;
attr_325;pim_catalog_boolean;attr_gr_12;0;boolean impedit et;boolean porro voluptas;boolean voluptate nulla;boolean quia omnis;0;0;;;;;
attr_326;pim_catalog_image;attr_gr_7;1;image accusantium quas;image et laudantium;image est dolorum;image ab necessitatibus;0;0;jpg,png;;;;
attr_327;pim_catalog_price_collection;attr_gr_4;0;price_collection quo odit;price_collection quo cupiditate;price_collection fugiat fugiat;price_collection voluptatum magni;0;0;;;;1;
attr_328;pim_catalog_image;attr_gr_15;0;image perferendis temporibus;image rerum eligendi;image possimus aut;image neque error;0;0;pdf,jpg;;;;
attr_329;pim_catalog_price_collection;attr_gr_0;0;price_collection culpa placeat;price_collection blanditiis cum;price_collection ipsum accusamus;price_collection eligendi non;0;0;;;;1;
attr_330;pim_catalog_file;attr_gr_3;0;file facilis minima;file eum eligendi;file ea sit;file sit praesentium;0;0;pdf;;;;
attr_331;pim_catalog_text;attr_gr_2;1;text dolorem voluptatem;text provident tempore;text quae non;text facere labore;0;0;;;;;
attr_332;pim_catalog_text;attr_gr_3;0;text omnis sint;text mollitia quaerat;text at perspiciatis;text quo corporis;0;0;;;;;
attr_333;pim_catalog_textarea;attr_gr_4;0;textarea ut praesentium;textarea quaerat odit;textarea exercitationem omnis;textarea beatae quia;0;0;;;;;
attr_334;pim_catalog_boolean;attr_gr_6;0;boolean accusantium velit;boolean et rerum;boolean pariatur repellat;boolean eius fugit;0;1;;;;;
attr_335;pim_catalog_date;attr_gr_8;0;date placeat minima;date itaque illo;date vero quae;date qui animi;0;0;;;;;
attr_336;pim_catalog_date;attr_gr_3;0;date rerum nemo;date repudiandae officiis;date sed dolorem;date sunt voluptas;0;0;;;;;
attr_337;pim_catalog_boolean;attr_gr_7;0;boolean repellat esse;boolean sit ipsa;boolean maxime rerum;boolean sit ex;0;0;;;;;
attr_338;pim_catalog_metric;attr_gr_11;0;metric ad et;metric ratione necessitatibus;metric natus sint;metric sequi nulla;0;0;;Length;METER;1;0
attr_339;pim_catalog_image;attr_gr_8;0;image tempore eligendi;image qui culpa;image rerum veritatis;image mollitia vitae;0;0;jpg,pdf;;;;
attr_340;pim_catalog_text;attr_gr_16;0;text minima enim;text repellendus harum;text enim explicabo;text molestias eos;0;0;;;;;
attr_341;pim_catalog_metric;attr_gr_14;1;metric iure in;metric corporis facere;metric ex tenetur;metric cum voluptatem;0;0;;Length;METER;1;0
attr_342;pim_catalog_text;attr_gr_2;0;text consequatur atque;text exercitationem voluptate;text non suscipit;text aliquam voluptas;0;0;;;;;
attr_343;pim_catalog_price_collection;attr_gr_10;0;price_collection qui eum;price_collection in nesciunt;price_collection a quidem;price_collection reprehenderit odit;0;0;;;;1;
attr_344;pim_catalog_price_collection;attr_gr_16;0;price_collection molestias non;price_collection aut commodi;price_collection consequuntur id;price_collection incidunt eius;0;0;;;;1;
attr_345;pim_catalog_simpleselect;attr_gr_2;0;simpleselect sit sapiente;simpleselect velit assumenda;simpleselect et non;simpleselect et nostrum;0;0;;;;;
attr_346;pim_catalog_boolean;attr_gr_19;0;boolean aspernatur ea;boolean atque sit;boolean dignissimos autem;boolean sed voluptatem;0;0;;;;;
attr_347;pim_catalog_image;attr_gr_0;0;image expedita est;image doloribus nam;image repellendus facilis;image consequatur error;0;0;pdf,png;;;;
attr_348;pim_catalog_file;attr_gr_14;0;file fugit sed;file quia voluptatibus;file consectetur eum;file totam nihil;0;0;pdf;;;;
attr_349;pim_catalog_file;attr_gr_8;0;file explicabo dolorum;file doloribus repellendus;file porro quasi;file in nihil;0;0;pdf;;;;
attr_350;pim_catalog_number;attr_gr_19;0;number quo accusantium;number a fugiat;number sunt dignissimos;number eos rerum;0;0;;;;1;1
attr_351;pim_catalog_number;attr_gr_10;0;number nihil nesciunt;number delectus est;number quae accusantium;number sit error;0;0;;;;1;1
attr_352;pim_catalog_metric;attr_gr_1;0;metric voluptatem ratione;metric accusantium eaque;metric ex accusamus;metric nesciunt asperiores;0;0;;Length;METER;1;0
attr_353;pim_catalog_multiselect;attr_gr_6;0;multiselect natus eius;multiselect sapiente quia;multiselect optio dolor;multiselect optio quidem;0;0;;;;;
attr_354;pim_catalog_multiselect;attr_gr_8;0;multiselect cum eaque;multiselect eos explicabo;multiselect delectus rem;multiselect est perspiciatis;0;0;;;;;
attr_355;pim_catalog_boolean;attr_gr_11;0;boolean quia sunt;boolean est aliquid;boolean ut eos;boolean aut doloribus;0;0;;;;;
attr_356;pim_catalog_simpleselect;attr_gr_10;1;simpleselect velit voluptate;simpleselect quia cupiditate;simpleselect harum adipisci;simpleselect magni labore;0;0;;;;;
attr_357;pim_catalog_boolean;attr_gr_6;0;boolean consequatur illo;boolean placeat assumenda;boolean eveniet quisquam;boolean sed in;0;0;;;;;
attr_358;pim_catalog_text;attr_gr_16;0;text alias sunt;text error unde;text doloremque rerum;text quo dolorem;0;0;;;;;
attr_359;pim_catalog_image;attr_gr_0;0;image in dolorem;image similique repellat;image consectetur officia;image ut vel;0;0;png,jpg;;;;
attr_360;pim_catalog_date;attr_gr_2;0;date suscipit soluta;date dolore enim;date velit qui;date saepe quasi;0;0;;;;;
attr_361;pim_catalog_boolean;attr_gr_2;0;boolean minima dolorem;boolean ea consequuntur;boolean veritatis sunt;boolean animi odit;0;0;;;;;
attr_362;pim_catalog_boolean;attr_gr_7;0;boolean aut voluptas;boolean sed debitis;boolean recusandae quod;boolean numquam nisi;0;0;;;;;
attr_363;pim_catalog_price_collection;attr_gr_3;0;price_collection labore nesciunt;price_collection perspiciatis qui;price_collection quidem dolor;price_collection error delectus;0;0;;;;1;
attr_364;pim_catalog_file;attr_gr_5;0;file dolore quisquam;file non voluptas;file est saepe;file laboriosam nam;0;0;pdf;;;;
attr_365;pim_catalog_image;attr_gr_18;0;image quod iure;image enim et;image rem sunt;image qui eum;0;0;jpg,png;;;;
attr_366;pim_catalog_textarea;attr_gr_16;0;textarea voluptatem dolor;textarea repudiandae quidem;textarea repudiandae nihil;textarea in quis;0;0;;;;;
attr_367;pim_catalog_metric;attr_gr_19;0;metric voluptate sed;metric eaque autem;metric quod minus;metric mollitia quae;0;0;;Length;METER;1;0
attr_368;pim_catalog_simpleselect;attr_gr_13;0;simpleselect quae quidem;simpleselect qui quo;simpleselect explicabo id;simpleselect sit incidunt;0;0;;;;;
attr_369;pim_catalog_multiselect;attr_gr_0;0;multiselect ullam ut;multiselect vero cupiditate;multiselect architecto consectetur;multiselect excepturi facilis;0;0;;;;;
attr_370;pim_catalog_date;attr_gr_11;1;date dolor ad;date ab ut;date necessitatibus officiis;date occaecati veniam;0;0;;;;;
attr_371;pim_catalog_price_collection;attr_gr_9;0;price_collection recusandae est;price_collection aut tempore;price_collection et ad;price_collection reprehenderit tempore;0;0;;;;1;
attr_372;pim_catalog_boolean;attr_gr_5;0;boolean aut unde;boolean doloremque ad;boolean corrupti vel;boolean quaerat pariatur;0;0;;;;;
attr_373;pim_catalog_metric;attr_gr_13;0;metric quas rerum;metric aliquid ut;metric exercitationem ratione;metric quia nihil;0;0;;Length;METER;1;0
attr_374;pim_catalog_text;attr_gr_6;1;text est eos;text sint vero;text voluptatibus neque;text eos mollitia;0;0;;;;;
attr_375;pim_catalog_number;attr_gr_5;0;number quibusdam perferendis;number animi expedita;number quo laboriosam;number explicabo et;0;0;;;;1;1
attr_376;pim_catalog_textarea;attr_gr_0;0;textarea labore illum;textarea laudantium aperiam;textarea asperiores sunt;textarea et ut;0;0;;;;;
attr_377;pim_catalog_simpleselect;attr_gr_12;0;simpleselect aliquam nihil;simpleselect repellat sequi;simpleselect saepe rem;simpleselect sint error;0;0;;;;;
attr_378;pim_catalog_date;attr_gr_5;1;date ipsa omnis;date ut ab;date impedit eos;date sit odit;0;0;;;;;
attr_379;pim_catalog_simpleselect;attr_gr_0;0;simpleselect maxime ipsa;simpleselect blanditiis debitis;simpleselect assumenda et;simpleselect possimus corrupti;0;0;;;;;
attr_380;pim_catalog_date;attr_gr_18;0;date voluptatem ipsa;date eaque necessitatibus;date alias eveniet;date et cum;0;0;;;;;
attr_381;pim_catalog_image;attr_gr_0;0;image ea qui;image assumenda ut;image consectetur eos;image est delectus;0;0;pdf,png;;;;
attr_382;pim_catalog_file;attr_gr_13;0;file dolorem quasi;file unde aperiam;file dignissimos dolores;file ut rerum;0;0;pdf;;;;
